2.506377972137557197e+00 -1.072646180835111984e+00
2.256880181847601641e+00 -3.982476570932403370e-01
2.750934939691814574e+00 3.894995343933621013e-01
1.751649800411884339e+00 -9.327003199337173811e-01
-6.921675723522443535e-01 2.600579180795418166e-01
2.593032943650653621e+00 1.905984695570069887e-01
-6.758397594809372189e-01 1.598103147189942952e+00
1.250113271778326096e+00 -2.368287575375219500e+00
-1.626815114726408718e-01 -3.492106550088899808e-01
4.743910184462380442e-01 -1.458043969930041595e+00
2.117559674037910789e+00 -1.798048188722435048e-01
7.162806441305556993e-01 -1.715752112784578287e+00
-1.454994889629271926e-01 1.341132925507655393e+00
-1.840021346010819459e-01 -4.668610383449210977e-01
2.010160342271841705e-01 -9.204670031617565584e-01
-1.879650824399706766e-01 1.346922013601477897e+00
-6.131573354566405287e-01 -1.040421178110697564e+00
-2.649568530411371414e-01 7.947930050270739510e-01
1.842458228676099097e+00 -8.595133639477195997e-01
1.406628790613213109e+00 -1.522421847843993703e+00
-2.748037585390908921e-01 -1.436084966297740628e+00
-5.582688972807646755e-01 2.432009502615778973e-01
2.475447055636248894e+00 4.842814715867217457e-01
2.628719095724953991e-01 -1.242355112289306618e+00
1.819488723475237713e+00 8.521150873663816405e-01
2.133829472047574338e+00 -3.996804975726159781e-01
1.936661867236898704e+00 1.454138527829354377e+00
-4.010969779250631584e-01 -8.271294640831574618e-01
2.670236946001115275e+00 8.587048440259962279e-01
2.524486719234769527e+00 1.486520860308531589e+00
5.330524289386070480e-01 1.792199070924323845e+00
2.352437950433805547e+00 9.076101261122976327e-01
4.578765857810318529e-02 -1.303404206711374247e+00
-3.722128455676076975e-02 -7.048810369494801220e-01
-1.032174060726419818e+00 1.436003201357183845e-01
-1.341797488900030366e+00 -3.211869600383007173e-01
1.604623160006636073e+00 -1.397279643140798555e+00
-4.430532937343424349e-01 -6.762939309188033266e-02
2.306277088041644774e+00 -1.326635835897869153e-01
-1.031433824955301670e+00 -1.385264381072857987e+00
1.349300821254231009e+00 -1.606228846219043049e+00
