-9.085266077924443184e-01 7.100855948940727469e-01 1.123735310561217338e+00 -4.390633196252774484e-01 -1.842525808741534155e-01 -1.173337073671855413e-01 4.814762223669136199e-02 -2.331917098164978164e+00 1.080342607240385888e+00 -1.043933586918232237e+00 -4.947220489759173168e-01 -1.024184309541357418e+00 -3.619286090789842758e-01 6.143330454550315345e-01 9.588103788978397102e-01 1.109585903597053030e-01 1.336761481784408012e+00 -8.460041602866802402e-01 5.366600114646333797e-01 6.852239829142924288e-01 4.077733848160468022e-01 3.621976521595036136e-01 -1.422080773368445739e+00 1.096957064853496755e+00 4.704857864583874005e-01 3.647669285950328466e-01 -5.234534465704011597e-01 2.627040245893607628e-01 -8.162141307678766333e-01 6.844925267397027335e-01 9.587809402059552788e-01 2.539000426792066722e+00 2.993911756225755560e-01 9.838770048386114020e-01 8.235890568572534765e-01 -1.490997524333206758e+00 -1.195404803741018984e+00 -5.292547821675077646e-01 9.573788597576895487e-01 1.471756174775412873e+00 -2.120140602266410990e-01 6.672454970296352039e-01 7.500099067443284362e-01 -2.702043237486019489e+00 1.741499445766315990e+00 1.742667194577146139e+00 -2.519534454357883035e+00 -9.264641233760534389e-01 -6.879896258492686212e-02 3.433389982829850307e-01 6.749689146927891903e-01 1.729950719477301169e+00 -8.943061657716445678e-01 5.330518882029774419e-01 -8.173530034207457939e-01 -7.190470185760036159e-01 -1.577135891447369875e-01 3.267361509366603634e-01 -6.783498046613134491e-01 1.615541556157158665e+00 -1.174666395603960051e-01 -8.874049803845358575e-01 6.512134906653670452e-01 7.130800180007362821e-02 8.933100217214072769e-01 -1.917136305029899734e+00 -1.761500127770888824e+00 -1.561294261979812581e-01 -6.223630212167966524e-01 -4.947675978691564169e-01 -5.522029474763356927e-01 9.266409976060852038e-01 9.967037602256679785e-01 -7.009498904570167221e-01 9.908997249065714108e-01 -1.431435184194015386e-01 -8.363734447616861800e-01 -9.162579467774885078e-01 4.796114351558534716e-01 1.314612745391591897e+00 -1.072280729375451269e+00 -2.065636777111991673e+00 6.112482768985817438e-01 1.225617968311905503e+00 5.632554622308953984e-01 7.112490889117525361e-01 2.184599340569293169e+00 -3.098999450830502433e-01 -7.150495138353334390e-01 4.046100177717471547e-01 8.208004027770211541e-01 -8.292827969229394913e-01 -1.343324613406969015e-01 1.561897784969457526e+00 1.268470050318851072e+00 9.481965436760695365e-01 -1.083254391641361059e+00 -3.719333987071183345e-01 -7.020632881461792429e-01 1.350710597369041865e+00
-2.205940610532471258e+00 1.712611320844082963e+00 3.942327942278898600e+00 -3.629678615366286554e+00 1.373248663047310636e+00 1.794139897150170970e+00 5.120533239667471870e-01 -6.890499239077954918e+00 4.585986212108748572e-01 -1.884221494911561656e+00 -2.916766677450616241e-01 -3.736110519382510375e+00 -9.959779871786820227e-01 2.174638151831906896e+00 5.527356512085217499e-01 -3.540701632713074698e-01 1.285238153814862061e+00 -3.765073765181623511e+00 2.121753079799880426e-01 6.871326674195500361e-01 1.909637670443789625e+00 -8.112185200845872801e-01 -4.481240049811113124e+00 8.601024373133140388e-01 -7.944563443868685182e-01 1.517743827434347104e+00 -1.793545023487058687e+00 -2.283174686914436258e+00 -2.518746817698687690e-01 9.279061955867026201e-01 1.792394915099851049e+00 4.640675393357786227e+00 2.271843146431502536e+00 -4.946882192660310290e-02 2.345191235536603802e+00 -2.221579062259021686e+00 -1.784557055009062143e+00 -1.010474682672928282e+00 6.830986739503931426e-01 2.653312366114279897e+00 -2.959157222402764020e-01 2.197979701080617243e+00 3.710574001982021031e+00 -5.931878286842465542e+00 6.046174676253137648e+00 4.572476613943671886e+00 -5.912057778153807952e+00 -1.686159682607254462e+00 -1.245110615804870813e-01 2.531995636831148033e+00 -6.182428481773927231e-01 5.626206030884989495e+00 -3.265099363975566771e+00 2.020386837766531829e-01 -2.341706667618792537e+00 -3.262022552033597034e+00 -2.195339877995839295e+00 -5.094413744116610410e-01 -1.528275474952962565e+00 1.458167091734355436e+00 -1.785342367324881163e+00 -5.825372372257250575e+00 5.293573440221538418e-01 3.322370268073076449e+00 4.228447219466223927e+00 -1.025540678951973206e+00 -3.441088685695835370e+00 6.265492762593263265e-01 -1.899535992941059126e+00 -1.590575604814691735e+00 -6.028207341207154624e-01 3.188854643606239492e+00 7.026180250920401882e-01 -2.233332550466127664e+00 1.481699770910949621e+00 -2.774297345322537911e+00 1.527045372181916605e-01 3.093170328946209802e-01 2.771680200533415572e+00 3.374947168422327781e+00 -2.695520559793638249e+00 -3.639957316674042875e+00 -6.536528558214376172e-01 2.442913743374189206e+00 4.611755094573201319e+00 -5.703718040589341731e-01 4.537422577676210267e+00 1.870766100524997588e+00 -2.901925753030093702e+00 4.281453421532611436e+00 1.431518744934846266e-01 -1.475774304868077813e+00 5.074909371605972330e-01 4.038819186643946679e+00 3.351750450568748985e+00 1.062066845619817679e+00 -2.814013629500237812e+00 -4.583597479721857937e+00 -1.960143378173044404e+00 4.279946336615216396e+00
5.322787155319629315e-01 -4.214352240537249106e-01 -8.687414008301659607e-02 -9.497316653626376448e-01 9.651082031710108700e-01 1.047563198075755597e+00 1.578303151070655774e-01 7.878120701543802618e-01 -1.652009461523805678e+00 9.178657900118359914e-01 7.180549730232025363e-01 1.183816070357965149e-02 1.568646243348206237e-01 -3.835320637864467891e-02 -1.397559011162144316e+00 -3.585467009873550825e-01 -1.706172561174662539e+00 -3.098727483106801239e-01 -8.279957679015580441e-01 -8.612510960752686184e-01 1.940261250726541542e-01 -1.008169262944507816e+00 3.489925072659066374e-01 -1.491705467662250317e+00 -1.187508531877056850e+00 8.387853287334283425e-02 6.064272712017008959e-02 -1.529150229563855490e+00 1.292656248545645203e+00 -7.466287141736411836e-01 -8.138687475008716810e-01 -2.205091908638062925e+00 5.519483997598216840e-01 -1.724421044307949957e+00 -3.198609765380873160e-01 1.532012671942374560e+00 1.226683318079847096e+00 4.393477129391485381e-01 -1.333708174181295059e+00 -1.295481482600423284e+00 2.272549402789977302e-01 -1.188498890159738475e-01 4.501887109522832442e-01 1.879087738045156497e+00 -1.644887706445834763e-01 -8.603341167206707274e-01 1.572860286068487046e+00 8.080089402012925470e-01 6.033333926618873744e-02 5.984437063649529209e-01 -1.458098993053760006e+00 -3.422448099711387082e-01 9.032872845753672775e-03 -8.265296816960565618e-01 3.107193492448242500e-01 -2.925429410980815437e-01 -7.608918035391064594e-01 -8.047774833353056323e-01 4.533502752511446299e-01 -2.106769397057586257e+00 -6.374496830221449972e-01 -1.208291934617114816e+00 -8.767283094786495479e-01 1.440900703245310721e+00 4.462396859808283045e-01 2.831912239140148113e+00 1.425560940617687677e+00 5.649322961547695865e-01 1.817569189250173023e-01 1.066039534309018433e-01 6.709513032168585855e-01 -1.008365356295271298e-01 -1.392511392643247303e+00 1.604806977508443644e-01 -1.015679594548335452e+00 -1.058660376734614994e+00 1.517990291740943354e+00 1.729845348492342616e+00 4.756726255493426980e-01 -6.840291046331338221e-01 5.849135215441471081e-01 1.857786916824943457e+00 -1.364596780348869887e+00 -9.689636470426004067e-01 1.197370279573431562e+00 -1.498289701667651741e+00 -1.640941813270648364e+00 1.416587782930957440e+00 -1.299188235146380432e-01 1.316161356429202955e+00 -1.351773327895428478e+00 7.390324454478871541e-01 4.711917649143352316e-01 -7.990317018852055586e-01 -6.151691948632359574e-01 -1.139411285591499956e+00 5.480997858202424355e-01 -1.514910798356136512e+00 2.910249481891930556e-01 -3.203632748986948720e-01
7.088443148099842217e-01 -5.451720687765750917e-01 -1.809962579181578324e+00 2.313470857380843348e+00 -1.255938422709745650e+00 -1.506814665406156495e+00 -3.413560327863998101e-01 2.763868833327587815e+00 8.211852868759547119e-01 3.143913685429476912e-01 -3.132578099206523303e-01 1.759581368929773681e+00 3.724849747308643377e-01 -1.004410435105700827e+00 6.167719975957639544e-01 3.927620889593498865e-01 4.642549912075172869e-01 1.975435096184708250e+00 4.199426824892239507e-01 2.162050472523843747e-01 -1.025098113373325015e+00 1.017180776486435345e+00 1.900136072254812181e+00 5.305600343545019415e-01 1.121945444042420803e+00 -7.705350358624979412e-01 8.101635196454980425e-01 2.040724806795497503e+00 -6.931479857595677085e-01 3.030355352876040048e-02 -3.363105569115899529e-01 -8.092141929500504816e-01 -1.421315482265890218e+00 1.106981103704142821e+00 -9.081820623470387988e-01 8.803199761743216167e-02 7.320089473135150959e-02 2.018357508712104731e-01 5.149935525008858539e-01 -4.408538282197695946e-01 -2.846050613232888656e-03 -9.648678195483135767e-01 -2.037830200210228426e+00 1.624750968117834260e+00 -2.756220777837019575e+00 -1.621972359506909100e+00 1.807802640032282637e+00 2.897480052977336462e-01 2.097638587150139552e-02 -1.573572988604404976e+00 1.208636511359679089e+00 -2.445896009086625078e+00 1.538576050353675395e+00 4.238156182744141631e-01 9.122783884922749387e-01 1.726623796542102740e+00 1.516427695088711003e+00 7.466466435000100876e-01 4.379344663389653225e-01 6.341923748769734415e-01 1.244948398517386590e+00 3.514412937225662503e+00 3.005515210327678322e-01 -2.476765919399698035e+00 -2.280280569366909482e+00 -1.294468350849733662e+00 7.316994862345768125e-01 -6.513207491877613942e-01 7.841874780771269648e-01 6.852867590681380738e-01 -1.365011924230336848e-01 -1.444828363744707023e+00 5.427122558559396293e-01 9.554284092684631746e-01 -6.255201254393363830e-02 1.977360337122479939e+00 -1.026091081995703425e+00 -1.233286674491952173e+00 -1.609787139349798446e+00 -1.166378050894125495e+00 9.073202133660307478e-01 5.541554791877822961e-01 1.166629398995917111e+00 -5.465202047098229876e-01 -2.933561064734136803e+00 1.211250427857280432e+00 -1.114878308729306822e+00 -1.774941698614880270e+00 1.454124379188048710e+00 -2.851987966016436893e+00 7.817169574396003462e-01 2.335878974420992071e-01 -5.361069742044747288e-01 -1.408096218281407408e+00 -1.198676898917778955e+00 2.136663813777056609e-01 9.864952188993258986e-01 3.119778500198945981e+00 7.441907878485065631e-01 -1.822922688461457996e+00
1.400344328060662225e+00 -1.090423005162090453e+00 -2.160062765418833131e+00 1.580686078403216399e+00 -3.579644618588080918e-01 -5.522252370034158586e-01 -2.135429419686872277e-01 4.027443816620801087e+00 -9.019513432477413994e-01 1.379685136160458736e+00 4.418285257265764931e-01 2.019137525407832978e+00 5.991787398162614631e-01 -1.187726429775056047e+00 -8.518709876313881324e-01 4.881827860860891294e-02 -1.369125630244864000e+00 1.907261617525196407e+00 -4.425317436520589953e-01 -7.117994472704605169e-01 -9.527520160136870864e-01 3.786265922097742376e-02 2.554511014633655819e+00 -1.054907597858202539e+00 -4.224645128698505114e-02 -7.851005669698343237e-01 9.910808345298727229e-01 6.250538520759706396e-01 6.480795320115640967e-01 -7.961961020440568859e-01 -1.288960337450003157e+00 -3.376038496725271898e+00 -1.006204171373697998e+00 -6.567065122627461227e-01 -1.391245790637709367e+00 1.804965766919771397e+00 1.448330603006897643e+00 7.189417110864856353e-01 -8.968567127136982675e-01 -1.944012790174751926e+00 2.496126064835198222e-01 -1.232212212943168295e+00 -1.822269789844547461e+00 3.943038960855314468e+00 -3.325178789733230111e+00 -2.806346256674652651e+00 3.810995711836330457e+00 1.229357927262555883e+00 9.104400314572255737e-02 -1.128048038828730171e+00 -2.444913348532210817e-01 -3.169182775199300472e+00 1.764064742017438236e+00 -4.364852488700869948e-01 1.385744191766464350e+00 1.642892824837356658e+00 8.821517304278833072e-01 -4.424723165524050567e-02 1.003680079412792026e+00 -1.621120398549826591e+00 7.100076507534605064e-01 2.662100033370564223e+00 -6.328632644183873612e-01 -1.220342957912935233e+00 -2.103063043132014531e+00 1.675226126663831527e+00 2.420317970145855480e+00 -1.139447435860426044e-01 1.096226265724583149e+00 8.998574362644693458e-01 5.909250770959633137e-01 -1.759336230801432199e+00 -9.306846238640904545e-01 1.267771934089841901e+00 -1.201415500645066858e+00 1.076311412107727516e+00 5.192361495214024014e-01 5.187504787022364505e-01 -1.305935358553385051e+00 -2.090790332932622952e+00 1.685176267006317730e+00 2.698833438577125765e+00 -1.883444227314195474e-01 -1.701172145529927571e+00 -2.012066800093139207e+00 -2.862299456032428302e-01 -3.096796566826085062e+00 -4.472982029636528578e-01 1.513181970293583811e+00 -1.786897558749960480e+00 -6.128858725820131026e-01 1.088586740926203777e+00 -8.689944129040733101e-02 -2.494313575449375708e+00 -2.050994233947099676e+00 -1.024190927508377591e+00 1.734476583888776791e+00 1.871045017196285132e+00 1.172207080203522489e+00 -2.434631310281452521e+00
4.094567704159755572e-01 -3.231807509564442737e-01 -1.733129162632814357e-01 -5.056912258300011453e-01 5.826984896499779465e-01 6.234583199432969236e-01 8.674706063528733746e-02 7.137968593011800866e-01 -1.080930808147454680e+00 6.490063256430340655e-01 4.725774661485626083e-01 1.187052221546473080e-01 1.309498658725713471e-01 -8.942030567070623215e-02 -9.193385580343865771e-01 -2.211181805599264916e-01 -1.140495589926199038e+00 -8.827869558588372079e-02 -5.412427191320947628e-01 -5.768459438488271473e-01 6.858813050157665236e-02 -6.272250803593892865e-01 3.586766908450902402e-01 -9.892994816893441179e-01 -7.435874417948192816e-01 9.075237689915104100e-03 9.249258295715159783e-02 -9.200561891921976709e-01 8.426217923327951054e-01 -5.099499656793332614e-01 -5.790883226717306043e-01 -1.562569320195714706e+00 2.890610689015955526e-01 -1.112610641986722992e+00 -2.763612298892693109e-01 1.055810709506509903e+00 8.455587182788132372e-01 3.138820805257852009e-01 -8.819621063421856366e-01 -9.158305487720657112e-01 1.556167322455644930e-01 -1.421199046829278723e-01 1.805513837738993710e-01 1.390332160358054958e+00 -2.859941984549116967e-01 -6.917465780470865022e-01 1.191901387466330231e+00 5.721446545638481096e-01 4.268014526407266224e-02 3.113667576054143793e-01 -9.236433763981258815e-01 -3.883517373882464097e-01 1.028918819095444165e-01 -5.399942237572170622e-01 2.703516015029088226e-01 -9.203593764155701407e-02 -4.263253287499057520e-01 -5.047920112722439345e-01 3.383203791992870912e-01 -1.404445933470940933e+00 -3.587614973480340308e-01 -6.074692413274439540e-01 -5.821552466019465077e-01 8.321512030860604980e-01 1.626061302405644726e-01 1.860072460492857349e+00 1.023286704930068902e+00 3.463563301509077763e-01 1.738903487545681581e-01 1.161530078471046390e-01 4.513944782053438964e-01 -1.599362465112198761e-01 -9.205327889993694113e-01 1.700668194645721110e-01 -7.002349226647034408e-01 -6.014922884769972056e-01 9.761750776891764403e-01 1.108391004172754046e+00 2.249244567772869241e-01 -5.422458567034942334e-01 4.580149802568604378e-01 1.308442466742130827e+00 -8.621826734399835601e-01 -6.986259573633393227e-01 6.364883378843027018e-01 -9.510320059475622090e-01 -1.195024744983955500e+00 8.595929603385538131e-01 2.325166657395329618e-03 7.230529353214244503e-01 -8.775832101615753666e-01 5.213278631639686189e-01 2.893332786010922031e-01 -6.362783477538339616e-01 -4.970686275184844072e-01 -7.676994185790007030e-01 4.377533061516992174e-01 -8.424758646725879485e-01 2.462857302153547701e-01 -3.341969431410023450e-01
-1.969941458537326939e+00 1.533893803411387147e+00 3.045459216401432911e+00 -2.237957279532134969e+00 5.137374568926712515e-01 7.884581379987842809e-01 3.026097294992139974e-01 -5.672488802924013029e+00 1.256734620753986231e+00 -1.937245686476577911e+00 -6.164643059990513319e-01 -2.847410190274351383e+00 -8.435523449535881069e-01 1.674655140715210377e+00 1.188457841694276595e+00 -7.215784061709787367e-02 1.915074102504976228e+00 -2.692606429383314293e+00 6.164407451825457684e-01 9.958725267682719817e-01 1.345424871036699610e+00 -6.270666554567635997e-02 -3.599315261646915953e+00 1.473923893664730089e+00 4.861226247971921210e-02 1.107974661759307811e+00 -1.397126848631025986e+00 -8.956131787116399234e-01 -9.020265901530762909e-01 1.115952715617742008e+00 1.810260049427739215e+00 4.740746168635937785e+00 1.424111940599024129e+00 9.102056459304025404e-01 1.959071749124171147e+00 -2.531332644655451158e+00 -2.031202126252287243e+00 -1.009841219649476152e+00 1.252489298787702543e+00 2.729610156993964143e+00 -3.499213272754172488e-01 1.736648522185769483e+00 2.574041201311804361e+00 -5.543377820738163209e+00 4.687865115102932023e+00 3.949747602343826269e+00 -5.359989772087039306e+00 -1.726258955066457990e+00 -1.278390268835640775e-01 1.596373490688975938e+00 3.313323393291276453e-01 4.466227807678204265e+00 -2.487715810632372015e+00 6.079271226853959487e-01 -1.951397456724557555e+00 -2.319616266548479633e+00 -1.251094649282026516e+00 5.496834997461992611e-02 -1.411268538304716769e+00 2.266754126786921120e+00 -1.007185866367565685e+00 -3.765425575666541569e+00 8.844086406375393228e-01 1.734313756792311256e+00 2.969997703983901172e+00 -2.336360984295550391e+00 -3.400125545210119338e+00 1.659093679222605755e-01 -1.544291328769591187e+00 -1.268053214722868027e+00 -8.271649876732679596e-01 2.480199564233104503e+00 1.299652589041415229e+00 -1.786412708216462919e+00 1.684934918101437695e+00 -1.527661146232391909e+00 -7.182423216923924381e-01 -7.156009514217716028e-01 1.846108028310575078e+00 2.942252086161861513e+00 -2.371143974356016759e+00 -3.788914701879127822e+00 2.530137766341308270e-01 2.390155768297384409e+00 2.848605427221399200e+00 3.898236978133319264e-01 4.352150805501219466e+00 6.438910662934852480e-01 -2.135187747930914259e+00 2.532154083301552561e+00 8.518482585549682629e-01 -1.528371227170663982e+00 1.269026396252287969e-01 3.510264868455403420e+00 2.886764939761846893e+00 1.433858617602493668e+00 -2.441010467336928169e+00 -2.652659738384758104e+00 -1.650435360345351876e+00 3.430517464951999163e+00
-4.665873576884005391e-01 3.630303581699549365e-01 7.506154740524164648e-01 -5.919232456200660408e-01 1.656088089372781125e-01 2.369122960381818133e-01 8.120838195061888531e-02 -1.373190005362078914e+00 2.454359316653178247e-01 -4.431480233873922314e-01 -1.240663652957968155e-01 -7.045633549934249285e-01 -2.026260823673056710e-01 4.131276372492992399e-01 2.386555819865276706e-01 -3.213434100273992317e-02 4.062890956505875728e-01 -6.790349464944208657e-01 1.196856532457874073e-01 2.123117196937086282e-01 3.408554904807360453e-01 -5.564463354231390102e-02 -8.773227922972953730e-01 3.055921737203293742e-01 -3.521790881434981590e-02 2.776784047055024240e-01 -3.435231372391521210e-01 -2.826082849465432201e-01 -1.719080276292076770e-01 2.466054080444487207e-01 4.158440391948182158e-01 1.086087531165315090e+00 3.745816566786052126e-01 1.567519737882717146e-01 4.723487050507030882e-01 -5.658084528778488664e-01 -4.541233671594501753e-01 -2.325592624031078692e-01 2.570509419066777101e-01 6.243153506604836034e-01 -7.759928157915463309e-02 4.252743320526203297e-01 6.552611420791453201e-01 -1.297796241265167572e+00 1.154195690166723631e+00 9.437439319022562501e-01 -1.264574072028779028e+00 -3.952780855398078108e-01 -2.925279962743062775e-02 4.190847538904839409e-01 2.401752133208141099e-02 1.092243620376391444e+00 -6.156126782537607589e-01 1.176359734926595429e-01 -4.708122811487930326e-01 -5.859909240648701889e-01 -3.400561161679895861e-01 -1.841407529912507043e-02 -3.313976709123591657e-01 4.774260395938971224e-01 -2.747508223464034671e-01 -9.804216995454250183e-01 1.840967627966061393e-01 4.867634463624666008e-01 7.531450072435794674e-01 -4.658054436405886234e-01 -7.851623935294470558e-01 6.356044493879174639e-02 -3.751423706400117131e-01 -3.097348583989134596e-01 -1.781114116246874379e-01 6.100984676161678166e-01 2.663888733710650936e-01 -4.359396019812815659e-01 3.767821802922458052e-01 -4.203846188979208365e-01 -1.174353052473325193e-01 -1.083509310447936802e-01 4.760349652820300981e-01 7.012982103136549128e-01 -5.638328094248316047e-01 -8.642291432572958287e-01 8.346151382240972819e-03 5.532577128635935981e-01 7.529773800246548632e-01 3.690099314197282931e-02 1.012318427310409108e+00 2.158013030255746534e-01 -5.338541002712349215e-01 6.793493438252750094e-01 1.571311484091687249e-01 -3.490247795065986591e-01 5.017194382193720242e-02 8.373649980195685405e-01 6.902994325667546338e-01 3.096906467854541600e-01 -5.825970679327534540e-01 -7.170960512789926744e-01 -3.970761100558770074e-01 8.366667731429940913e-01
3.494407423879928309e-01 -2.642423647012939192e-01 -1.368305747937263117e+00 2.145866688526408605e+00 -1.333147997946518171e+00 -1.558165165081399905e+00 -3.232472139443425263e-01 1.844302775653052118e+00 1.253694882577785608e+00 -1.001217067186107451e-01 -5.111233908808272552e-01 1.357390116926289192e+00 2.295879940218627235e-01 -7.630078507515553055e-01 1.000280913937450444e+00 4.381359572783619649e-01 9.977169054145925697e-01 1.644825612809799997e+00 6.348288582262978652e-01 4.895904277686320971e-01 -8.659697675705096964e-01 1.164475065876091842e+00 1.340016674376817374e+00 9.687849245340449666e-01 1.312661648263669045e+00 -6.277372847196310834e-01 6.043311644040647579e-01 2.151580737487230888e+00 -1.020139644574607818e+00 3.028238935087264050e-01 4.424424944506114704e-02 1.988051400239395639e-01 -1.306546277019343449e+00 1.501979884332691695e+00 -5.831988845594914261e-01 -5.051105403041744601e-01 -4.023420630214850080e-01 -8.183578517700521721e-03 8.976185124536186777e-01 1.435414421899762760e-01 -8.723604895462723496e-02 -7.022840978223002795e-01 -1.745618884436020979e+00 5.543586486148281978e-01 -2.071616264893003212e+00 -9.334013889291019606e-01 8.106136098202360030e-01 -7.808851621884789485e-02 -6.340717494654318429e-03 -1.441782684831860450e+00 1.481004266220309340e+00 -1.764929821619195982e+00 1.187393768100467151e+00 6.372777241671331305e-01 5.897897950127531930e-01 1.445774885685877198e+00 1.458339546722743574e+00 8.789921161707600072e-01 1.693044811997180543e-01 1.279132890953998292e+00 1.202040341761078324e+00 3.172077194548564627e+00 5.606611849507076029e-01 -2.456031831696186885e+00 -1.931784569608154145e+00 -2.061481460244388497e+00 3.288455740754396561e-02 -7.154707606699048927e-01 5.389090970592984586e-01 4.904857952648559727e-01 -3.566983769716967623e-01 -1.080487455501202954e+00 9.410740292136747787e-01 6.794012583007345008e-01 3.316311699390728229e-01 1.926494059646570722e+00 -1.362133986105262151e+00 -1.601763127963531597e+00 -1.423872454292615330e+00 -6.467654472398232102e-01 4.833555396913596369e-01 -2.662534058755893773e-01 1.413506769458314549e+00 -6.041371192650108607e-02 -2.718443014644377431e+00 1.498065696119396772e+00 -2.488536241861234455e-01 -1.903760984243821897e+00 1.174025197203661497e+00 -2.699758679797643168e+00 1.110807377771757531e+00 -9.574401185540143411e-02 -5.912261407228768251e-01 -7.908108585399993284e-01 -6.975287185709532212e-01 5.917065272305843671e-01 5.584074796706108845e-01 2.981381182500274729e+00 4.670683656371998338e-01 -1.290970115188978751e+00
6.637517077124409637e-01 -5.194042860176842913e-01 -7.545498591001812416e-01 1.804749711592458505e-01 2.342464494042605372e-01 1.994985174791024385e-01 -1.355083550169914816e-02 1.636421731440395488e+00 -9.077322907740822400e-01 7.982761899649162274e-01 4.112090072232401083e-01 6.798772703522110161e-01 2.580040543447886803e-01 -4.114412391622235265e-01 -7.976426917705885522e-01 -1.151847868395343699e-01 -1.083900411370697592e+00 5.244413142482028389e-01 -4.517714214048079158e-01 -5.540575771438353003e-01 -2.475882172608921128e-01 -3.571367895841627838e-01 9.826659284091110447e-01 -9.001055107057763793e-01 -4.497216242435216893e-01 -2.319007241858488388e-01 3.538262619781820106e-01 -3.517824131844802804e-01 6.909818301626321491e-01 -5.402494517152952591e-01 -7.297758225110595465e-01 -1.938352904900824569e+00 -1.341828128715636115e-01 -8.522428208718658693e-01 -5.827911617191414706e-01 1.165834534226987795e+00 9.345193138551719514e-01 4.016896838037820605e-01 -7.892724046100479951e-01 -1.125593467031627881e+00 1.668707980964779236e-01 -4.558514847773729173e-01 -4.445369412160087852e-01 2.008471158179088611e+00 -1.172827820091091988e+00 -1.254485551665214249e+00 1.851967346511619983e+00 7.076854543337518511e-01 5.259097542120957924e-02 -1.578927975941142592e-01 -6.166405958076472960e-01 -1.185839146013146994e+00 5.935095658837480359e-01 -4.492106974480869486e-01 5.775972930999566657e-01 4.423491902904525541e-01 1.603700247412486249e-02 -3.100022828549795495e-01 5.020897345679209423e-01 -1.315151359735273306e+00 3.722964259370738910e-03 4.474374822827810183e-01 -5.333253699663220715e-01 1.202482517420817298e-01 -5.399293743459812056e-01 1.599241353456871906e+00 1.332663187302912222e+00 1.690995268169263044e-01 4.334299879197384131e-01 3.401649429904339828e-01 4.438136633899948391e-01 -6.256018661447575457e-01 -8.221595557798294651e-01 4.830190669748653520e-01 -7.745120822507685077e-01 -2.822758842470193472e-02 7.305294889541164016e-01 8.080770876639451483e-01 -2.624412523457811952e-01 -9.504147523978933032e-01 7.783536724279277452e-01 1.584388877968102127e+00 -5.635584020134015715e-01 -9.245779332769881176e-01 -2.339645553962878821e-01 -6.453471849607420596e-01 -1.637993368694051100e+00 3.699646414901976987e-01 4.586041323784859070e-01 -1.150570696551398847e-01 -7.008918311790576228e-01 6.352870729573891762e-01 1.437632095567918655e-01 -1.127603794505906976e+00 -9.118419751452684352e-01 -7.606044999474037560e-01 7.813443210449168008e-01 7.030710961559906436e-02 4.989309573299471334e-01 -9.320568190381239848e-01
