3.527854087829856988e-01 9.547010956539219162e-01
2.273928081011720614e+00 1.492872978434156117e+00
4.606109654686940114e-01 -9.478314734515785878e-01
-1.364907332716939869e+00 -1.104705789870272237e-01
-1.043524890311774200e+00 -1.180552037184591008e+00
2.299895429418680748e-01 -6.567330273779288241e-01
1.475900568371108612e+00 1.656138466225904438e+00
3.837702118672854379e-01 3.723519032333729717e-01
-1.228713173969258721e+00 2.691576785703712060e-01
-1.801723432708172146e-01 -7.426446547583366309e-01
-1.565777155443124347e+00 1.392565612038138223e+00
-1.268435577442309503e+00 -8.279403092847117396e-01
6.721759887025410274e-01 3.572184997710580179e-01
1.011873000006801693e+00 2.157947156627950114e-01
-4.025902236826546243e-01 7.382030032843588385e-01
8.960427498298387805e-01 -1.016081631962502119e+00
2.581360682798631956e+00 -1.375037270091416519e-01
1.801296821677490057e+00 -1.016919754672830134e+00
-7.524270688232492788e-01 -3.189648672471956936e-01
-1.558885858325546048e-01 9.363098106268441523e-01
-1.268306096088083645e+00 2.661838126022665341e-01
-5.390610518827361197e-01 5.454159948160461902e-01
9.219500905206912122e-01 -2.985582021006950582e-01
3.330897613753912356e+00 1.020374819500008690e-01
1.985783219045825554e+00 -9.116866999925897774e-01
5.282164402179979623e-01 2.093604729079910631e-01
8.433231838477457387e-01 -1.324361471628381914e-01
-3.117711316363711571e-01 -2.306151813243287219e+00
9.520398886556646900e-04 -5.843960725835097847e-01
3.752185374921429561e-01 8.216404918041249061e-01
3.332318246356058999e+00 5.640656244300110700e-01
1.899479149331166461e+00 6.427665742668702276e-01
1.555459936883312189e+00 6.130641681715667257e-01
3.755624829671497800e-01 -1.090637728774973003e-01
1.087089910073099519e+00 1.572906378984285425e+00
1.629711952179168755e+00 1.425285584882127310e+00
-8.508367793722859673e-01 3.636191230770691729e-01
1.177171419614381875e+00 5.675177760395584414e-01
-9.397086965794565483e-01 -1.302223460549488454e+00
-1.835515925836928020e+00 -1.586786394793749388e-01
3.507246392246680777e+00 3.303938419069942789e-01
-7.410328867225850491e-01 4.273282069157501306e-01
3.471981950045724408e-01 2.951731398919568150e-01
1.691614083095648313e-01 -8.632595515955486798e-01
7.543162996798957742e-02 7.270515788614987374e-01
1.076574966917564158e+00 1.130318980660721895e+00
-5.638072322192144714e-01 9.959585527432059937e-01
7.937454442682249089e-01 3.225298371432565592e-01
2.215696957272317746e+00 6.954888058610469992e-02
1.035141959300008851e+00 6.820688995058413751e-01
1.509290358368202245e+00 8.227359788302863741e-01
2.282868188638625728e+00 6.013862962339551199e-01
2.188214569192599157e-01 2.121803658084974842e+00
7.123278287161785016e-01 4.872736005444953111e-01
-1.389329482764806167e-01 -1.535297935476156450e+00
-1.732907957855591707e-01 2.435816319915786732e-01
1.392501532745911152e+00 2.154599917002010256e-01
1.708992045752272482e+00 9.779164899658323584e-01
1.941137246439139430e+00 1.984654300462422027e-01
8.616391254387539833e-01 2.638405455187259330e-02
-2.806832646075584359e-01 1.324981103146023464e+00
-7.193096926775972566e-01 1.405331569627151223e-01
1.036079427752381710e+00 -1.494034744739132670e+00
1.654013091412092518e+00 -7.879843676611700265e-02
1.034254971499792397e+00 -6.332403953228463167e-02
-1.066614653414240443e+00 3.541862967353743841e-01
8.933114151601022623e-01 9.878440814999286390e-01
1.335189013282775949e+00 -1.131678711184140429e+00
2.084211670595324861e+00 8.293383227770871891e-01
1.684175240182828936e+00 5.840242044064944960e-01
-7.347510085090758203e-02 6.216701033630555040e-01
3.341696445720402919e-01 2.479257926232290021e+00
4.864529439943208189e-01 -6.769272310541702975e-01
3.629644961780255641e-01 1.339398893755918696e+00
8.837680161440653048e-02 -1.732125373283849079e+00
2.525198689981459133e+00 4.596148074108721837e-01
1.772058459812485554e-01 7.659543654541933755e-01
-3.328253382417256656e-01 -7.271171316729492240e-01
1.908093236022869510e+00 -2.071810948832735200e-01
1.404653854954653003e+00 2.103986036748755895e-01
1.766124452679881163e+00 2.865810374275524763e-01
-1.678658514889058040e+00 7.393819489626044517e-01
2.027807575337011725e-01 8.986896299395478183e-01
9.044327854004523548e-01 1.326530198752212009e+00
3.936690033529468558e-01 -1.426717922409127759e+00
3.860600907413457294e-01 6.069334791568440357e-01
3.599155970983281549e-01 -1.701974820620960061e-01
2.529929688744273264e+00 7.939321892269607384e-02
2.026907455984896522e+00 3.167662739283512163e-01
-9.605622327850305009e-01 -5.450727287340405569e-01
3.923114653782499572e-01 4.421294879095727381e-01
-2.022662811770989943e-01 -9.198894651593040317e-01
-4.464475250984474286e-01 -2.148223310438552303e-01
-2.913067587980695539e-01 -2.636231334549641314e-01
2.991117784095182142e+00 4.188416957450191713e-01
-2.121017369067651481e-01 1.889485038155557239e-01
2.650022432531775607e+00 7.088820792298534679e-01
6.423659452611022447e-01 -8.759491611744346651e-01
-1.267841841544768755e+00 -7.419776613796211229e-02
6.350070060941837014e-01 -1.089518992918974583e+00
-8.371983416067816375e-01 1.617500220870825289e-01
-1.889556728979354006e+00 -1.169337873388809346e+00
6.979679947694990005e-01 6.378449559334258279e-01
1.141144114527026243e+00 9.838787016078442971e-01
2.645696052320652747e+00 9.044124928654335704e-01
4.434841678224714090e-01 1.880552924995818831e+00
2.775605722368245321e+00 9.402165634594268351e-01
-2.055445286274576455e-01 5.158732585620340316e-01
-1.735739946055484317e+00 -6.404166606965699948e-02
-2.207085885684208382e+00 -1.326562252771136818e-01
1.996005181438080367e+00 2.159942290581348401e-01
2.703344355072741401e+00 2.020881362208957477e-01
8.955169528107884691e-01 -3.521861973460593820e-02
1.412100117927397758e+00 1.785601995930350128e-01
2.214458794825533428e+00 1.482715068196114760e+00
1.226066931509409708e+00 -6.817965719559686555e-01
1.450620207480870283e+00 1.281668520825177904e+00
1.561883157504509345e+00 4.415453823451954696e-01
1.909990742559858345e+00 1.254190742973734896e+00
-2.336172980236154384e+00 1.413820818145880231e+00
1.712432821549533468e+00 5.932140242364305482e-01
